NAME,SECTION,START DATE,DAY,START,FINISH,LOCATION,PROFESSOR(S),SCHEDULING NOTES,DELIVERY MODE
ECE216H1S,PRA0107,2022-01-11,Tue,13:00,15:00,SF1012,,occurs once every two weeks,In Person
ECE216H1S,PRA0108,2022-01-19,Wed,18:00,20:00,SF1012,,occurs once every two weeks,In Person
ECE216H1S,TUT0101,2022-01-12,Wed,15:00,17:00,GB304,,,In Person
ECE216H1S,TUT0102,2022-01-12,Wed,15:00,17:00,GB303,,,In Person
ECE216H1S,TUT0103,2022-01-10,Mon,9:00,11:00,MY380,,,In Person
ECE216H1S,TUT0104,2022-01-10,Mon,9:00,11:00,SF2202,,,In Person
ECE216H1S,TUT0105,2022-01-11,Tue,15:00,17:00,GB244,,,In Person
ECE216H1S,TUT0106,2022-01-12,Wed,15:00,17:00,BA1200,,,In Person
ECE216H1S,TUT0107,2022-01-14,Fri,16:00,18:00,SF3201,,,In Person
ECE216H1S,TUT0108,2022-01-12,Wed,9:00,11:00,SF3201,,,In Person
ECE221H1S,LEC0101,2022-01-10,Mon,13:00,14:00,BA1130,"Iravani, Reza",,In Person
ECE221H1S,LEC0101,2022-01-13,Thu,13:00,14:00,BA1130,"Iravani, Reza",,In Person
ECE221H1S,LEC0101,2022-01-11,Tue,14:00,15:00,BA1130,"Iravani, Reza",,In Person
ECE221H1S,LEC0102,2022-01-10,Mon,14:00,15:00,BA1170,"Iravani, Reza",,In Person
ECE221H1S,LEC0102,2022-01-13,Thu,14:00,15:00,BA1170,"Iravani, Reza",,In Person
ECE221H1S,LEC0102,2022-01-12,Wed,14:00,15:00,BA1170,"Iravani, Reza",,In Person
ECE221H1S,LEC0103,2022-01-10,Mon,11:00,12:00,BA1180,,,In Person
ECE221H1S,LEC0103,2022-01-13,Thu,11:00,12:00,BA1180,,,In Person
ECE221H1S,LEC0103,2022-01-12,Wed,11:00,12:00,BA1180,,,In Person
ECE221H1S,LEC0104,2022-01-14,Fri,14:00,15:00,MP103,,,In Person
ECE221H1S,LEC0104,2022-01-12,Wed,15:00,16:00,MP103,,,In Person
ECE221H1S,LEC0104,2022-01-11,Tue,15:00,16:00,PBB250,,,In Person
ECE221H1S,PRA0101,2022-01-12,Wed,13:00,15:00,SF2102,,occurs once every two weeks,In Person
ECE221H1S,PRA0101,2022-01-12,Wed,13:00,15:00,GB251,,occurs once every two weeks,In Person
ECE221H1S,PRA0102,2022-01-19,Wed,13:00,15:00,SF2102,,occurs once every two weeks,In Person
ECE221H1S,PRA0102,2022-01-19,Wed,13:00,15:00,GB251,,occurs once every two weeks,In Person
ECE221H1S,PRA0103,2022-01-11,Tue,16:00,18:00,SF2102,,occurs once every two weeks,In Person
ECE221H1S,PRA0103,2022-01-11,Tue,16:00,18:00,GB251,,occurs once every two weeks,In Person
ECE221H1S,PRA0104,2022-01-18,Tue,16:00,18:00,SF2102,,occurs once every two weeks,In Person
ECE221H1S,PRA0104,2022-01-18,Tue,16:00,18:00,GB251,,occurs once every two weeks,In Person
ECE221H1S,PRA0105,2022-01-14,Fri,13:00,15:00,SF2102,,occurs once every two weeks,In Person
ECE221H1S,PRA0105,2022-01-14,Fri,13:00,15:00,GB251,,occurs once every two weeks,In Person
ECE221H1S,PRA0106,2022-01-21,Fri,13:00,15:00,SF2102,,occurs once every two weeks,In Person
ECE221H1S,PRA0106,2022-01-21,Fri,13:00,15:00,GB251,,occurs once every two weeks,In Person
ECE221H1S,PRA0107,2022-01-10,Mon,15:00,17:00,SF2102,,occurs once every two weeks,In Person
ECE221H1S,PRA0107,2022-01-10,Mon,15:00,17:00,GB251,,occurs once every two weeks,In Person
ECE221H1S,PRA0108,2022-01-17,Mon,15:00,17:00,SF2102,,occurs once every two weeks,In Person
ECE221H1S,PRA0108,2022-01-17,Mon,15:00,17:00,GB251,,occurs once every two weeks,In Person
ECE221H1S,TUT0101,2022-01-14,Fri,13:00,15:00,SF3202,,,In Person
ECE221H1S,TUT0102,2022-01-14,Fri,13:00,15:00,BA1210,,,In Person
ECE221H1S,TUT0103,2022-01-12,Wed,10:00,12:00,GB303,,,In Person
ECE221H1S,TUT0104,2022-01-12,Wed,10:00,12:00,BA1200,,,In Person
ECE221H1S,TUT0105,2022-01-12,Wed,15:00,17:00,GB220,,,In Person
ECE221H1S,TUT0106,2022-01-11,Tue,15:00,17:00,SF3202,,,In Person
ECE221H1S,TUT0107,2022-01-11,Tue,9:00,11:00,GB244,,,In Person
ECE221H1S,TUT0108,2022-01-14,Fri,15:00,17:00,MY360,,,In Person
ECE231H1S,LEC0101,2022-01-14,Fri,16:00,17:00,BA1180,"Phang, Khoman",,In Person
ECE231H1S,LEC0101,2022-01-10,Mon,16:00,17:00,BA1180,"Phang, Khoman",,In Person
ECE231H1S,LEC0101,2022-01-13,Thu,16:00,17:00,BA1180,"Phang, Khoman",,In Person
ECE231H1S,LEC0102,2022-01-10,Mon,15:00,16:00,BA1180,"Trescases, Olivier",,In Person
ECE231H1S,LEC0102,2022-01-13,Thu,15:00,16:00,BA1180,"Trescases, Olivier",,In Person
ECE231H1S,LEC0102,2022-01-12,Wed,15:00,16:00,BA1180,"Trescases, Olivier",,In Person
ECE231H1S,LEC0103,2022-01-10,Mon,14:00,15:00,BA1180,"Liscidini, Antonio",,In Person
ECE231H1S,LEC0103,2022-01-13,Thu,14:00,15:00,BA1180,"Liscidini, Antonio",,In Person
ECE231H1S,LEC0103,2022-01-12,Wed,14:00,15:00,BA1180,"Liscidini, Antonio",,In Person
ECE231H1S,LEC0104,2022-01-12,Wed,11:00,12:00,SF1105,,,In Person
ECE231H1S,LEC0104,2022-01-13,Thu,11:00,12:00,MS3154,,,In Person
ECE231H1S,LEC0104,2022-01-10,Mon,13:00,14:00,MS3154,,,In Person
ECE231H1S,PRA0101,2022-01-11,Tue,15:00,18:00,GB341,,occurs once every two weeks,In Person
ECE231H1S,PRA0102,2022-01-18,Tue,15:00,18:00,GB341,,occurs once every two weeks,In Person
ECE231H1S,PRA0103,2022-01-14,Fri,15:00,18:00,GB341,,occurs once every two weeks,In Person
ECE231H1S,PRA0104,2022-01-21,Fri,15:00,18:00,GB341,,occurs once every two weeks,In Person
ECE231H1S,PRA0105,2022-01-11,Tue,9:00,12:00,GB341,,occurs once every two weeks,In Person
ECE231H1S,PRA0106,2022-01-18,Tue,9:00,12:00,GB341,,occurs once every two weeks,In Person
ECE231H1S,PRA0107,2022-01-14,Fri,9:00,12:00,GB341,,occurs once every two weeks,In Person
ECE231H1S,PRA0108,2022-01-21,Fri,9:00,12:00,GB341,,occurs once every two weeks,In Person
ECE231H1S,TUT0101,2022-01-14,Fri,9:00,11:00,GB120,,,In Person
ECE231H1S,TUT0101,2022-01-14,Fri,9:00,11:00,GB220,,,In Person
ECE231H1S,TUT0102,2022-01-14,Fri,9:00,11:00,GB119,,,In Person
ECE231H1S,TUT0102,2022-01-14,Fri,9:00,11:00,GB221,,,In Person
ECE231H1S,TUT0103,2022-01-14,Fri,9:00,11:00,GB244,,,In Person
ECE231H1S,TUT0104,2022-01-14,Fri,9:00,11:00,GB303,,,In Person
ECE231H1S,TUT0105,2022-01-14,Fri,9:00,11:00,BA1200,,,In Person
ECE231H1S,TUT0106,2022-01-14,Fri,9:00,11:00,SF3201,,,In Person
ECE231H1S,TUT0107,2022-01-11,Tue,13:00,15:00,LA211,,,In Person
ECE231H1S,TUT0108,2022-01-13,Thu,9:00,11:00,GB244,,,In Person
ECE243H1S,LEC0101,2022-01-14,Fri,15:00,16:00,BA1170,"Brown, Stephen",,In Person
ECE243H1S,LEC0101,2022-01-10,Mon,15:00,16:00,BA1170,"Brown, Stephen",,In Person
ECE243H1S,LEC0101,2022-01-13,Thu,15:00,16:00,BA1170,"Brown, Stephen",,In Person
ECE243H1S,LEC0102,2022-01-14,Fri,11:00,12:00,BA1170,"Rose, Jonathan",,In Person
ECE243H1S,LEC0102,2022-01-10,Mon,11:00,12:00,BA1170,"Rose, Jonathan",,In Person
ECE243H1S,LEC0102,2022-01-11,Tue,11:00,12:00,BA1170,"Rose, Jonathan",,In Person
ECE243H1S,LEC0103,2022-01-10,Mon,13:00,14:00,BA1180,"Rose, Jonathan",,In Person
ECE243H1S,LEC0103,2022-01-13,Thu,13:00,14:00,BA1180,"Rose, Jonathan",,In Person
ECE243H1S,LEC0103,2022-01-11,Tue,14:00,15:00,BA1180,"Rose, Jonathan",,In Person
ECE243H1S,LEC0104,2022-01-11,Tue,11:00,12:00,SF1101,"Brown, Stephen",,In Person
ECE243H1S,LEC0104,2022-01-14,Fri,13:00,14:00,SF1105,"Brown, Stephen",,In Person
ECE243H1S,LEC0104,2022-01-12,Wed,13:00,14:00,SF1105,"Brown, Stephen",,In Person
ECE243H1S,PRA0101,2022-01-11,Tue,9:00,12:00,BA3145,,,In Person
ECE243H1S,PRA0101,2022-01-11,Tue,9:00,12:00,BA3155,,,In Person
ECE243H1S,PRA0101,2022-01-11,Tue,9:00,12:00,BA3165,,,In Person
ECE243H1S,PRA0102,2022-01-11,Tue,9:00,12:00,BA3145,,,In Person
ECE243H1S,PRA0102,2022-01-11,Tue,9:00,12:00,BA3155,,,In Person
ECE243H1S,PRA0102,2022-01-11,Tue,9:00,12:00,BA3165,,,In Person
ECE243H1S,PRA0103,2022-01-13,Thu,9:00,12:00,BA3145,,,In Person
ECE243H1S,PRA0103,2022-01-13,Thu,9:00,12:00,BA3155,,,In Person
ECE243H1S,PRA0103,2022-01-13,Thu,9:00,12:00,BA3165,,,In Person
ECE243H1S,PRA0104,2022-01-13,Thu,9:00,12:00,BA3145,,,In Person
ECE243H1S,PRA0104,2022-01-13,Thu,9:00,12:00,BA3155,,,In Person
ECE243H1S,PRA0104,2022-01-13,Thu,9:00,12:00,BA3165,,,In Person
ECE243H1S,PRA0105,2022-01-14,Fri,15:00,18:00,BA3145,,,In Person
ECE243H1S,PRA0105,2022-01-14,Fri,15:00,18:00,BA3155,,,In Person
ECE243H1S,PRA0105,2022-01-14,Fri,15:00,18:00,BA3165,,,In Person
ECE243H1S,PRA0106,2022-01-14,Fri,15:00,18:00,BA3145,,,In Person
ECE243H1S,PRA0106,2022-01-14,Fri,15:00,18:00,BA3155,,,In Person
ECE243H1S,PRA0106,2022-01-14,Fri,15:00,18:00,BA3165,,,In Person
ECE243H1S,PRA0107,2022-01-13,Thu,15:00,18:00,BA3145,,,In Person
ECE243H1S,PRA0107,2022-01-13,Thu,15:00,18:00,BA3155,,,In Person
ECE243H1S,PRA0107,2022-01-13,Thu,15:00,18:00,BA3165,,,In Person
ECE243H1S,PRA0108,2022-01-10,Mon,9:00,12:00,BA3145,,,In Person
ECE243H1S,PRA0108,2022-01-10,Mon,9:00,12:00,BA3155,,,In Person
ECE243H1S,PRA0108,2022-01-10,Mon,9:00,12:00,BA3165,,,In Person
ECE259H1S,LEC0101,2022-01-11,Tue,13:00,14:00,BA1160,"Qian, Li",,In Person
ECE259H1S,LEC0101,2022-01-12,Wed,13:00,14:00,BA1160,"Qian, Li",,In Person
ECE259H1S,LEC0101,2022-01-14,Fri,16:00,17:00,BA1160,"Qian, Li",,In Person
ECE259H1S,LEC0102,2022-01-11,Tue,12:00,13:00,BA1160,"Triverio, Piero",,In Person
ECE259H1S,LEC0102,2022-01-14,Fri,12:00,13:00,SS2118,"Triverio, Piero",,In Person
ECE259H1S,LEC0102,2022-01-13,Thu,12:00,13:00,MS2158,"Triverio, Piero",,In Person
ECE259H1S,TUT0101,2022-01-14,Fri,11:00,12:00,HA410,,,In Person
ECE259H1S,TUT0102,2022-01-12,Wed,15:00,16:00,BA2135,,,In Person
ECE259H1S,TUT0103,2022-01-10,Mon,13:00,14:00,BA2159,,,In Person
ECE259H1S,TUT0104,2022-01-10,Mon,15:00,16:00,BA2195,,,In Person
ECE259H1S,TUT0105,2022-01-10,Mon,13:00,14:00,BA1230,,,In Person
ECE259H1S,TUT0106,2022-01-10,Mon,14:00,15:00,BA2159,,,In Person
ECE259H1S,TUT0107,2022-01-14,Fri,17:00,18:00,BA2159,,,In Person
ECE259H1S,TUT0108,2022-01-12,Wed,17:00,18:00,BA2159,,,In Person
ECE259H1S,TUT0109,2022-01-14,Fri,17:00,18:00,BA2139,,,In Person
ECE259H1S,TUT0110,2022-01-12,Wed,17:00,18:00,BA2139,,,In Person
ECE259H1S,TUT0111,2022-01-14,Fri,11:00,12:00,MY430,,,In Person
ECE259H1S,TUT0112,2022-01-13,Thu,13:00,14:00,BA2135,,,In Person
ECE286H1S,LEC0101,2022-01-14,Fri,15:00,16:00,MP103,"Taylor, Josh",,In Person
ECE286H1S,LEC0101,2022-01-13,Thu,12:00,13:00,SF1105,"Taylor, Josh",,In Person
ECE286H1S,LEC0101,2022-01-11,Tue,11:00,12:00,WB116,"Taylor, Josh",,In Person
ECE286H1S,LEC0102,2022-01-11,Tue,14:00,15:00,SF1105,"Taylor, Josh",,In Person
ECE286H1S,LEC0102,2022-01-14,Fri,16:00,17:00,SF1105,"Taylor, Josh",,In Person
ECE286H1S,LEC0102,2022-01-10,Mon,12:00,13:00,WB116,"Taylor, Josh",,In Person
ECE286H1S,TUT0101,2022-01-13,Thu,10:00,11:00,MY317,,,In Person
ECE286H1S,TUT0102,2022-01-13,Thu,10:00,11:00,BAB026,,,In Person
ECE286H1S,TUT0103,2022-01-11,Tue,15:00,16:00,BA2135,,,In Person
ECE286H1S,TUT0104,2022-01-10,Mon,13:00,14:00,BAB026,,,In Person
ECE286H1S,TUT0105,2022-01-12,Wed,11:00,12:00,BA2195,,,In Person
ECE286H1S,TUT0106,2022-01-13,Thu,11:00,12:00,GB304,,,In Person
ECE286H1S,TUT0107,2022-01-10,Mon,15:00,16:00,BAB025,,,In Person
ECE286H1S,TUT0108,2022-01-13,Thu,11:00,12:00,BA1210,,,In Person
ECE286H1S,TUT0109,2022-01-12,Wed,12:00,13:00,BA2175,,,In Person
ECE286H1S,TUT0110,2022-01-10,Mon,11:00,12:00,SF3201,,,In Person
ECE286H1S,TUT0111,2022-01-12,Wed,15:00,16:00,GB119,,,In Person
ECE286H1S,TUT0112,2022-01-12,Wed,15:00,16:00,MY440,,,In Person
ECE286H1S,TUT0113,2022-01-11,Tue,17:00,18:00,BAB025,,,In Person
ECE295H1S,LEC0101,2022-01-10,Mon,17:00,18:00,SF1101,"Hum, Sean",,In Person
ECE295H1S,LEC0101,2022-01-12,Wed,17:00,18:00,SF1101,"Hum, Sean",,In Person
ECE295H1S,PRA0101,2022-01-10,Mon,10:00,12:00,MY435,,,In Person
ECE295H1S,PRA0102,2022-01-17,Mon,18:00,20:00,MY435,,,In Person
ECE295H1S,PRA0103,2022-01-13,Thu,16:00,18:00,MY435,,,In Person
ECE295H1S,PRA0104,2022-01-20,Thu,18:00,20:00,MY435,,,In Person
ECE295H1S,PRA0105,2022-01-18,Tue,9:00,11:00,MY435,,,In Person
ECE295H1S,TUT0101,2022-01-12,Wed,10:00,12:00,BA3128,,,In Person
ECE295H1S,TUT0102,2022-01-12,Wed,10:00,12:00,BA3128,,,In Person
ECE295H1S,TUT0103,2022-01-14,Fri,13:00,15:00,,,,In Person
ECE295H1S,TUT0104,2022-01-14,Fri,13:00,15:00,,,,In Person
ECE295H1S,TUT0105,2022-01-11,Tue,12:00,14:00,BA3128,,,In Person
ECE297H1S,LEC0101,2022-01-10,Mon,17:00,18:00,MY150,"Betz, Vaughn",,In Person
ECE297H1S,LEC0101,2022-01-12,Wed,17:00,18:00,MY150,"Betz, Vaughn",,In Person
ECE297H1S,LEC0101,2022-01-10,Mon,17:00,18:00,MY150,"Tallman, Kenneth",,In Person
ECE297H1S,LEC0101,2022-01-12,Wed,17:00,18:00,MY150,"Tallman, Kenneth",,In Person
ECE297H1S,PRA0101,2022-01-10,Mon,10:00,12:00,SF2102,,,In Person
ECE297H1S,PRA0101,2022-01-10,Mon,10:00,12:00,SF2204,,,In Person
ECE297H1S,PRA0101,2022-01-10,Mon,10:00,12:00,GB243,,,In Person
ECE297H1S,PRA0101,2022-01-10,Mon,10:00,12:00,GB251,,,In Person
ECE297H1S,PRA0102,2022-01-17,Mon,10:00,12:00,SF2102,,,In Person
ECE297H1S,PRA0102,2022-01-17,Mon,10:00,12:00,SF2204,,,In Person
ECE297H1S,PRA0102,2022-01-17,Mon,10:00,12:00,GB243,,,In Person
ECE297H1S,PRA0102,2022-01-17,Mon,10:00,12:00,GB251,,,In Person
ECE297H1S,PRA0103,2022-01-13,Thu,16:00,18:00,SF2102,,,In Person
ECE297H1S,PRA0103,2022-01-13,Thu,16:00,18:00,SF2204,,,In Person
ECE297H1S,PRA0103,2022-01-13,Thu,16:00,18:00,GB243,,,In Person
ECE297H1S,PRA0103,2022-01-13,Thu,16:00,18:00,GB251,,,In Person
ECE297H1S,PRA0104,2022-01-20,Thu,16:00,18:00,SF2102,,,In Person
ECE297H1S,PRA0104,2022-01-20,Thu,16:00,18:00,SF2204,,,In Person
ECE297H1S,PRA0104,2022-01-20,Thu,16:00,18:00,GB243,,,In Person
ECE297H1S,PRA0104,2022-01-20,Thu,16:00,18:00,GB251,,,In Person
ECE297H1S,PRA0105,2022-01-12,Wed,9:00,11:00,SF2102,,,In Person
ECE297H1S,PRA0105,2022-01-12,Wed,9:00,11:00,SF2204,,,In Person
ECE297H1S,PRA0105,2022-01-12,Wed,9:00,11:00,GB243,,,In Person
ECE297H1S,PRA0105,2022-01-12,Wed,9:00,11:00,GB251,,,In Person
ECE297H1S,PRA0106,2022-01-12,Wed,9:00,11:00,SF2102,,,In Person
ECE297H1S,PRA0106,2022-01-12,Wed,9:00,11:00,SF2204,,,In Person
ECE297H1S,PRA0106,2022-01-12,Wed,9:00,11:00,GB243,,,In Person
ECE297H1S,PRA0106,2022-01-12,Wed,9:00,11:00,GB251,,,In Person
ECE297H1S,PRA0107,2022-01-12,Wed,9:00,11:00,SF2102,,,In Person
ECE297H1S,PRA0107,2022-01-12,Wed,9:00,11:00,SF2204,,,In Person
ECE297H1S,PRA0107,2022-01-12,Wed,9:00,11:00,GB243,,,In Person
ECE297H1S,PRA0107,2022-01-12,Wed,9:00,11:00,GB251,,,In Person
ECE297H1S,TUT0101,2022-01-12,Wed,10:00,12:00,MY380,,,In Person
ECE297H1S,TUT0102,2022-01-12,Wed,10:00,12:00,MY330,,,In Person
ECE297H1S,TUT0103,2022-01-14,Fri,13:00,15:00,MY380,,,In Person
ECE297H1S,TUT0104,2022-01-14,Fri,13:00,15:00,MY330,,,In Person
ECE297H1S,TUT0105,2022-01-13,Thu,9:00,11:00,MY330,,,In Person
ECE297H1S,TUT0106,2022-01-13,Thu,9:00,11:00,MY330,,,In Person
ECE297H1S,TUT0107,2022-01-10,Mon,9:00,11:00,,,,In Person
ECE302H1S,LEC0101,2022-01-10,Mon,11:00,12:00,SF2202,"Kschischang, Frank",,In Person
ECE302H1S,LEC0101,2022-01-13,Thu,11:00,12:00,SF2202,"Kschischang, Frank",,In Person
ECE302H1S,LEC0101,2022-01-11,Tue,11:00,12:00,SF2202,"Kschischang, Frank",,In Person
ECE302H1S,TUT0101,2022-01-11,Tue,15:00,17:00,BA1200,,,In Person
ECE311H1S,LEC0101,2022-01-10,Mon,16:00,17:00,BA1190,"Scardovi, Luca",,In Person
ECE311H1S,LEC0101,2022-01-13,Thu,16:00,17:00,BA1190,"Scardovi, Luca",,In Person
ECE311H1S,LEC0101,2022-01-11,Tue,17:00,18:00,BA1190,"Scardovi, Luca",,In Person
ECE311H1S,PRA0101,2022-01-12,Wed,9:00,12:00,BA3114,,occurs once every two weeks,In Person
ECE311H1S,PRA0102,2022-01-19,Wed,9:00,12:00,BA3114,,occurs once every two weeks,In Person
ECE311H1S,PRA0103,2022-01-13,Thu,12:00,15:00,BA3114,,occurs once every two weeks,In Person
ECE311H1S,PRA0104,2022-01-20,Thu,12:00,15:00,BA3114,,occurs once every two weeks,In Person
ECE311H1S,PRA0105,2022-01-12,Wed,15:00,18:00,BA3114,,occurs once every two weeks,In Person
ECE311H1S,TUT0101,2022-01-11,Tue,10:00,11:00,BA1240,,,In Person
ECE311H1S,TUT0102,2022-01-13,Thu,9:00,10:00,WB119,,,In Person
ECE313H1S,LEC0101,2022-01-12,Wed,12:00,13:00,BA1200,"Tate, Zeb",,In Person
ECE313H1S,LEC0101,2022-01-14,Fri,14:00,15:00,BA1200,"Tate, Zeb",,In Person
ECE313H1S,LEC0101,2022-01-10,Mon,12:00,13:00,BA1230,"Tate, Zeb",,In Person
ECE313H1S,PRA0101,2022-01-14,Fri,9:00,12:00,BA3128,,occurs once every two weeks,In Person
ECE313H1S,TUT0101,2022-01-13,Thu,16:00,17:00,GB120,,,In Person
ECE316H1S,LEC0101,2022-01-14,Fri,12:00,13:00,BA1220,"Sousa, Elvino",,In Person
ECE316H1S,LEC0101,2022-01-13,Thu,12:00,13:00,BA1220,"Sousa, Elvino",,In Person
ECE316H1S,LEC0101,2022-01-11,Tue,12:00,13:00,BA1220,"Sousa, Elvino",,In Person
ECE316H1S,PRA0101,2022-01-10,Mon,9:00,12:00,SF2201,,occurs once every two weeks,In Person
ECE316H1S,PRA0102,2022-01-17,Mon,9:00,12:00,SF2201,,occurs once every two weeks,In Person
ECE316H1S,TUT0101,2022-01-12,Wed,12:00,13:00,BA2135,,,In Person
ECE316H1S,TUT0102,2022-01-13,Thu,9:00,10:00,BA2175,,,In Person
ECE318H1S,LEC0101,2022-01-10,Mon,15:00,16:00,SF1105,"Qian, Li",,In Person
ECE318H1S,LEC0101,2022-01-13,Thu,15:00,16:00,SF1105,"Qian, Li",,In Person
ECE318H1S,LEC0101,2022-01-12,Wed,15:00,16:00,SF1105,"Qian, Li",,In Person
ECE318H1S,PRA0101,2022-01-11,Tue,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0102,2022-01-18,Tue,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0103,2022-01-13,Thu,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0104,2022-01-20,Thu,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0105,2022-01-10,Mon,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0106,2022-01-17,Mon,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0107,2022-01-14,Fri,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0108,2022-01-21,Fri,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0109,2022-01-14,Fri,9:00,12:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0110,2022-01-21,Fri,9:00,12:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0111,2022-01-10,Mon,9:00,12:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,PRA0112,2022-01-17,Mon,9:00,12:00,SF2112,,occurs once every two weeks,In Person
ECE318H1S,TUT0101,2022-01-11,Tue,15:00,16:00,SF3201,,,In Person
ECE318H1S,TUT0102,2022-01-12,Wed,12:00,13:00,BA2145,,,In Person
ECE318H1S,TUT0103,2022-01-12,Wed,16:00,17:00,BA2145,,,In Person
ECE324H1S,LEC0101,2022-01-14,Fri,10:00,11:00,BA1180,"Guerzhoy, Michael",,In Person
ECE324H1S,LEC0101,2022-01-13,Thu,10:00,11:00,BA1180,"Guerzhoy, Michael",,In Person
ECE324H1S,LEC0101,2022-01-11,Tue,10:00,11:00,BA1180,"Guerzhoy, Michael",,In Person
ECE324H1S,TUT0101,2022-01-11,Tue,14:00,15:00,BA2155,,,In Person
ECE324H1S,TUT0102,2022-01-14,Fri,12:00,13:00,BA2145,,,In Person
ECE330H1S,LEC0101,2022-01-14,Fri,14:00,15:00,BA1220,"Herman, Peter",,In Person
ECE330H1S,LEC0101,2022-01-13,Thu,14:00,15:00,BA1220,"Herman, Peter",,In Person
ECE330H1S,LEC0101,2022-01-11,Tue,14:00,15:00,BA1220,"Herman, Peter",,In Person
ECE330H1S,TUT0101,2022-01-14,Fri,16:00,18:00,BAB024,,,In Person
ECE334H1S,LEC0101,2022-01-12,Wed,9:00,10:00,BA1190,"Halupka, David",,In Person
ECE334H1S,LEC0101,2022-01-10,Mon,10:00,11:00,BA1190,"Halupka, David",,In Person
ECE334H1S,LEC0101,2022-01-13,Thu,10:00,11:00,BA1190,"Halupka, David",,In Person
ECE334H1S,PRA0101,2022-01-11,Tue,9:00,12:00,GB243,,occurs once every two weeks,In Person
ECE334H1S,PRA0102,2022-01-18,Tue,9:00,12:00,GB243,,occurs once every two weeks,In Person
ECE334H1S,PRA0103,2022-01-14,Fri,9:00,12:00,GB243,,occurs once every two weeks,In Person
ECE334H1S,TUT0101,2022-01-11,Tue,15:00,16:00,WB219,,,In Person
ECE334H1S,TUT0102,2022-01-12,Wed,18:00,19:00,BA1230,,,In Person
ECE342H1S,LEC0101,2022-01-14,Fri,13:00,14:00,BA1180,"Korst-Fagundes, Bruno",,In Person
ECE342H1S,LEC0101,2022-01-11,Tue,13:00,14:00,BA1180,"Korst-Fagundes, Bruno",,In Person
ECE342H1S,LEC0101,2022-01-12,Wed,13:00,14:00,BA1180,"Korst-Fagundes, Bruno",,In Person
ECE342H1S,PRA0101,2022-01-14,Fri,9:00,12:00,BA3145,,,In Person
ECE342H1S,PRA0101,2022-01-14,Fri,9:00,12:00,BA3165,,,In Person
ECE342H1S,PRA0102,2022-01-11,Tue,14:00,17:00,BA3145,,,In Person
ECE342H1S,PRA0102,2022-01-11,Tue,14:00,17:00,BA3165,,,In Person
ECE344H1S,LEC0101,2022-01-10,Mon,9:00,10:00,GB120,"Yuan, Ding",,In Person
ECE344H1S,LEC0101,2022-01-12,Wed,10:00,12:00,GB248,"Yuan, Ding",,In Person
ECE344H1S,PRA0101,2022-01-13,Thu,9:00,12:00,GB251,,,In Person
ECE344H1S,PRA0102,2022-01-13,Thu,9:00,12:00,GB243,,,In Person
ECE345H1S,LEC0101,2022-01-10,Mon,13:00,14:00,BA1170,"Jacobsen, Hans-Arno",,In Person
ECE345H1S,LEC0101,2022-01-11,Tue,9:00,11:00,BA1230,"Jacobsen, Hans-Arno",,In Person
ECE345H1S,TUT0101,2022-01-14,Fri,9:00,11:00,BA1210,,,In Person
ECE350H1S,LEC0101,2022-01-11,Tue,14:00,15:00,MY320,"Voinigescu, Sorin",,In Person
ECE350H1S,LEC0101,2022-01-13,Thu,15:00,16:00,MY320,"Voinigescu, Sorin",,In Person
ECE350H1S,LEC0101,2022-01-12,Wed,15:00,16:00,MY320,"Voinigescu, Sorin",,In Person
ECE350H1S,PRA0101,2022-01-13,Thu,9:00,12:00,SF2112,,occurs once every two weeks,In Person
ECE350H1S,PRA0101,2022-01-13,Thu,9:00,12:00,SF2201,,occurs once every two weeks,In Person
ECE350H1S,PRA0101,2022-01-13,Thu,9:00,12:00,GB347,,occurs once every two weeks,In Person
ECE350H1S,PRA0102,2022-01-11,Tue,9:00,12:00,SF2112,,occurs once every two weeks,In Person
ECE350H1S,PRA0102,2022-01-11,Tue,9:00,12:00,SF2201,,occurs once every two weeks,In Person
ECE350H1S,PRA0102,2022-01-11,Tue,9:00,12:00,GB347,,occurs once every two weeks,In Person
ECE350H1S,TUT0101,2022-01-11,Tue,12:00,13:00,BA2159,,,In Person
ECE353H1S,LEC0101,2022-01-10,Mon,14:00,15:00,MC102,"Stumm, Michael",,In Person
ECE353H1S,LEC0101,2022-01-13,Thu,14:00,15:00,MC102,"Stumm, Michael",,In Person
ECE353H1S,LEC0101,2022-01-12,Wed,16:00,17:00,MC102,"Stumm, Michael",,In Person
ECE353H1S,PRA0101,2022-01-14,Fri,15:00,18:00,,,,In Person
